step,time_s,vehicle_id_leader,leader_lane_pos_m,vehicle_id_follower,follower_lane_pos_m,leader_speed_mps,follower_speed_mps,gap_m,safe_dist_m,action
5,0.600,leader,4.741471552562045,,,,,,,"Vehicles present: ('leader',)"
6,0.700,leader,4.7977764008368675,,,,,,,"Vehicles present: ('leader',)"
7,0.800,leader,4.861617170720888,,,,,,,"Vehicles present: ('leader',)"
8,0.900,leader,4.934544159179347,,,,,,,"Vehicles present: ('leader',)"
9,1.000,leader,5.01521024600562,,,,,,,"Vehicles present: ('leader',)"
10,1.100,leader,5.102498479571574,,,,,,,"Vehicles present: ('leader',)"
11,1.200,leader,5.199757355978853,,,,,,,"Vehicles present: ('leader',)"
12,1.300,leader,5.303651212876329,,,,,,,"Vehicles present: ('leader',)"
13,1.400,leader,5.415214245323915,,,,,,,"Vehicles present: ('leader',)"
14,1.500,leader,5.534516719695995,,,,,,,"Vehicles present: ('leader',)"
15,1.600,leader,5.6609878159324785,,,,,,,"Vehicles present: ('leader',)"
16,1.700,leader,5.7961363346535775,,,,,,,"Vehicles present: ('leader',)"
17,1.800,leader,5.940983567372754,,,,,,,"Vehicles present: ('leader',)"
18,1.900,leader,6.091452880857829,,,,,,,"Vehicles present: ('leader',)"
19,2.000,leader,6.250312374175834,,,,,,,"Vehicles present: ('leader',)"
20,2.100,leader,6.415753833956385,,,,,,,"Vehicles present: ('leader',)"
21,2.200,leader,6.5909643069874155,,,,,,,"Vehicles present: ('leader',)"
22,2.300,leader,6.773609948199992,,,,,,,"Vehicles present: ('leader',)"
23,2.400,leader,6.964720270634672,,,,,,,"Vehicles present: ('leader',)"
24,2.500,leader,7.162663209782716,,,,,,,"Vehicles present: ('leader',)"
25,2.600,leader,7.365910953356446,,,,,,,"Vehicles present: ('leader',)"
26,2.700,leader,7.575037158567943,,,,,,,"Vehicles present: ('leader',)"
27,2.800,leader,7.789725238063617,,,,,,,"Vehicles present: ('leader',)"
28,2.900,leader,8.012430428288415,,,,,,,"Vehicles present: ('leader',)"
29,3.000,leader,8.242414051689902,,,,,,,"Vehicles present: ('leader',)"
30,3.100,leader,8.481214087416639,,,,,,,"Vehicles present: ('leader',)"
31,3.200,leader,8.729852035868428,,,,,,,"Vehicles present: ('leader',)"
32,3.300,leader,8.98698117385476,,,,,,,"Vehicles present: ('leader',)"
33,3.400,leader,9.250287801335531,,,,,,,"Vehicles present: ('leader',)"
34,3.500,leader,9.52279889606261,,,,,,,"Vehicles present: ('leader',)"
35,3.600,leader,9.800527039265441,,,,,,,"Vehicles present: ('leader',)"
36,3.700,leader,10.088106068025516,,,,,,,"Vehicles present: ('leader',)"
37,3.800,leader,10.382259742857121,,,,,,,"Vehicles present: ('leader',)"
38,3.900,leader,10.68475687966651,,,,,,,"Vehicles present: ('leader',)"
39,4.000,leader,10.996607138386144,,,,,,,"Vehicles present: ('leader',)"
40,4.100,leader,11.317830486328715,,,,,,,"Vehicles present: ('leader',)"
41,4.200,leader,11.647,follower,4.600,3.292,0.000,7.047,5.000,Leader: cruise | Follower: follow
42,4.300,leader,11.981,follower,4.630,3.343,0.296,7.352,5.306,Leader: cruise | Follower: follow
43,4.400,leader,12.325,follower,4.689,3.432,0.591,7.636,5.630,Leader: cruise | Follower: follow
44,4.500,leader,12.675,follower,4.777,3.504,0.880,7.898,5.966,Leader: cruise | Follower: follow
45,4.600,leader,13.031,follower,4.894,3.563,1.175,8.137,6.328,Leader: cruise | Follower: follow
46,4.700,leader,13.394,follower,5.036,3.630,1.422,8.358,6.647,Leader: cruise | Follower: follow
47,4.800,leader,13.764,follower,5.203,3.700,1.663,8.561,6.970,Leader: cruise | Follower: follow
48,4.900,leader,14.140,follower,5.390,3.753,1.868,8.750,7.256,Leader: cruise | Follower: follow
49,5.000,leader,14.523,follower,5.601,3.838,2.115,8.922,7.612,Leader: cruise | Follower: follow
50,5.100,leader,14.914,follower,5.841,3.909,2.395,9.074,8.032,Leader: cruise | Follower: follow
51,5.200,leader,15.310,follower,6.107,3.961,2.660,9.204,8.446,Leader: cruise | Follower: follow
52,5.300,leader,15.713,follower,6.384,4.029,2.778,9.329,8.636,Leader: cruise | Follower: follow
53,5.400,leader,16.126,follower,6.672,4.128,2.877,9.454,8.797,Leader: cruise | Follower: follow
54,5.500,leader,16.546,follower,6.963,4.200,2.907,9.583,8.846,Leader: cruise | Follower: follow
55,5.600,leader,16.976,follower,7.276,4.297,3.135,9.699,9.226,Leader: cruise | Follower: follow
56,5.700,leader,17.410,follower,7.600,4.347,3.237,9.810,9.401,Leader: cruise | Follower: follow
57,5.800,leader,17.853,follower,7.937,4.430,3.369,9.917,9.630,Leader: cruise | Follower: follow
58,5.900,leader,18.304,follower,8.283,4.502,3.460,10.021,9.790,Leader: cruise | Follower: follow
59,6.000,leader,18.763,follower,8.642,4.593,3.587,10.121,10.017,Leader: cruise | Follower: follow
60,6.100,leader,19.232,follower,9.000,4.689,3.589,10.231,10.020,Leader: cruise | Follower: follow
61,6.200,leader,19.709,follower,9.377,4.771,3.764,10.332,10.339,Leader: cruise | Follower: brake (too close)
62,6.300,leader,20.195,follower,9.742,4.861,3.648,10.453,10.126,Leader: cruise | Follower: follow
63,6.400,leader,20.689,follower,10.127,4.940,3.856,10.562,10.507,Leader: cruise | Follower: follow
64,6.500,leader,21.187,follower,10.533,4.981,4.056,10.654,10.883,Leader: cruise | Follower: brake (too close)
65,6.600,leader,21.683,follower,10.926,4.959,3.930,10.757,10.647,Leader: cruise | Follower: follow
66,6.700,leader,22.181,follower,11.343,4.979,4.175,10.837,11.113,Leader: cruise | Follower: brake (too close)
67,6.800,leader,22.676,follower,11.748,4.951,4.046,10.928,10.865,Leader: cruise | Follower: follow
68,6.900,leader,23.174,follower,12.181,4.985,4.331,10.993,11.414,Leader: cruise | Follower: brake (too close)
69,7.000,leader,23.670,follower,12.601,4.956,4.196,11.069,11.153,Leader: cruise | Follower: brake (too close)
70,7.100,leader,24.165,follower,13.007,4.954,4.067,11.158,10.904,Leader: cruise | Follower: follow
71,7.200,leader,24.663,follower,13.433,4.979,4.260,11.230,11.276,Leader: cruise | Follower: brake (too close)
72,7.300,leader,25.161,follower,13.846,4.977,4.128,11.315,11.022,Leader: cruise | Follower: follow
73,7.400,leader,25.658,follower,14.274,4.971,4.282,11.384,11.320,Leader: cruise | Follower: follow
74,7.500,leader,26.157,follower,14.726,4.985,4.521,11.430,11.792,Leader: cruise | Follower: brake (too close)
75,7.600,leader,26.655,follower,15.165,4.983,4.381,11.490,11.513,Leader: cruise | Follower: brake (too close)
76,7.700,leader,27.154,follower,15.589,4.995,4.245,11.565,11.248,Leader: cruise | Follower: follow
77,7.800,leader,27.651,follower,16.032,4.967,4.428,11.619,11.607,Leader: cruise | Follower: follow
78,7.900,leader,28.150,follower,16.494,4.986,4.621,11.656,11.994,Leader: cruise | Follower: brake (too close)
79,8.000,leader,28.649,follower,16.942,4.994,4.478,11.707,11.706,Leader: cruise | Follower: follow
80,8.100,leader,29.148,follower,17.406,4.993,4.646,11.742,12.044,Leader: cruise | Follower: brake (too close)
81,8.200,leader,29.646,follower,17.857,4.981,4.502,11.790,11.754,Leader: cruise | Follower: follow
82,8.300,leader,30.146,follower,18.331,4.998,4.743,11.815,12.244,Leader: cruise | Follower: brake (too close)
83,8.400,leader,30.643,follower,18.791,4.966,4.597,11.852,11.944,Leader: cruise | Follower: brake (too close)
84,8.500,leader,31.139,follower,19.236,4.958,4.454,11.903,11.659,Leader: cruise | Follower: follow
85,8.600,leader,31.634,follower,19.706,4.955,4.703,11.928,12.160,Leader: cruise | Follower: brake (too close)
86,8.700,leader,32.131,follower,20.162,4.967,4.557,11.969,11.865,Leader: cruise | Follower: follow
87,8.800,leader,32.628,follower,20.644,4.971,4.816,11.984,12.392,Leader: cruise | Follower: brake (too close)
88,8.900,leader,33.126,follower,21.110,4.981,4.667,12.016,12.086,Leader: cruise | Follower: brake (too close)
89,9.000,leader,33.623,follower,21.562,4.970,4.522,12.061,11.794,Leader: cruise | Follower: follow
90,9.100,leader,34.122,follower,22.032,4.995,4.694,12.091,12.141,Leader: cruise | Follower: brake (too close)
91,9.200,leader,34.619,follower,22.487,4.968,4.548,12.133,11.847,Leader: cruise | Follower: follow
92,9.300,leader,35.115,follower,22.963,4.953,4.766,12.151,12.290,Leader: cruise | Follower: brake (too close)
93,9.400,leader,35.614,follower,23.425,4.999,4.618,12.189,11.988,Leader: cruise | Follower: follow
94,9.500,leader,36.110,follower,23.910,4.956,4.846,12.200,12.455,Leader: cruise | Follower: brake (too close)
95,9.600,leader,36.606,follower,24.379,4.955,4.696,12.226,12.146,Leader: cruise | Follower: follow
96,9.700,leader,37.104,follower,24.867,4.983,4.876,12.237,12.518,Leader: cruise | Follower: brake (too close)
97,9.800,leader,37.601,follower,25.339,4.976,4.725,12.262,12.206,Leader: cruise | Follower: follow
98,9.900,leader,38.101,follower,25.832,5.000,4.927,12.269,12.623,Leader: cruise | Follower: brake (too close)
99,10.000,leader,38.597,follower,26.309,4.954,4.774,12.287,12.307,Leader: cruise | Follower: brake (too close)
100,10.100,leader,39.094,follower,26.772,4.976,4.626,12.322,12.004,Leader: cruise | Follower: follow
101,10.200,leader,39.592,follower,27.263,4.979,4.909,12.329,12.587,Leader: cruise | Follower: brake (too close)
102,10.300,leader,40.088,follower,27.739,4.957,4.757,12.349,12.272,Leader: cruise | Follower: follow
103,10.400,leader,40.586,follower,28.230,4.980,4.908,12.357,12.584,Leader: cruise | Follower: brake (too close)
104,10.500,leader,41.084,follower,28.705,4.976,4.756,12.379,12.269,Leader: cruise | Follower: follow
105,10.600,leader,41.580,follower,29.204,4.961,4.986,12.376,12.749,Leader: cruise | Follower: brake (too close)
106,10.700,leader,42.076,follower,29.687,4.958,4.832,12.389,12.426,Leader: cruise | Follower: brake (too close)
107,10.800,leader,42.575,follower,30.155,4.990,4.682,12.419,12.119,Leader: cruise | Follower: follow
108,10.900,leader,43.072,follower,30.649,4.978,4.934,12.424,12.639,Leader: cruise | Follower: brake (too close)
109,11.000,leader,43.569,follower,31.127,4.964,4.781,12.442,12.321,Leader: cruise | Follower: follow
110,11.100,leader,44.067,follower,31.623,4.982,4.961,12.444,12.696,Leader: cruise | Follower: brake (too close)
111,11.200,leader,44.566,follower,32.104,4.992,4.807,12.462,12.375,Leader: cruise | Follower: follow
112,11.300,leader,45.065,follower,32.602,4.994,4.989,12.463,12.755,Leader: cruise | Follower: brake (too close)
113,11.400,leader,45.565,follower,33.086,4.994,4.835,12.479,12.432,Leader: cruise | Follower: follow
114,11.500,leader,46.064,follower,33.596,4.989,5.100,12.468,12.991,Leader: cruise | Follower: brake (too close)
115,11.600,leader,46.563,follower,34.090,4.990,4.943,12.473,12.657,Leader: cruise | Follower: brake (too close)
116,11.700,leader,47.061,follower,34.569,4.984,4.790,12.492,12.338,Leader: cruise | Follower: follow
117,11.800,leader,47.557,follower,35.071,4.957,5.020,12.486,12.819,Leader: cruise | Follower: brake (too close)
118,11.900,leader,48.056,follower,35.558,4.990,4.864,12.498,12.493,Leader: cruise | Follower: follow
119,12.000,leader,48.551,follower,36.071,4.953,5.131,12.481,13.057,Leader: cruise | Follower: brake (too close)
120,12.100,leader,49.047,follower,36.568,4.954,4.972,12.479,12.720,Leader: cruise | Follower: brake (too close)
121,12.200,leader,49.543,follower,37.050,4.960,4.818,12.493,12.398,Leader: cruise | Follower: follow
122,12.300,leader,50.042,follower,37.553,4.996,5.033,12.489,12.848,Leader: cruise | Follower: brake (too close)
123,12.400,leader,50.542,follower,38.041,4.998,4.877,12.501,12.520,Leader: cruise | Follower: brake (too close)
124,12.500,leader,51.038,follower,38.513,4.963,4.726,12.525,12.208,Leader: cruise | Follower: follow
125,12.600,leader,51.538,follower,39.009,4.994,4.958,12.529,12.689,Leader: cruise | Follower: brake (too close)
126,12.700,leader,52.038,follower,39.490,5.000,4.804,12.548,12.369,Leader: cruise | Follower: follow
127,12.800,leader,52.537,follower,39.994,4.996,5.040,12.544,12.862,Leader: cruise | Follower: brake (too close)
128,12.900,leader,53.033,follower,40.482,4.960,4.884,12.551,12.534,Leader: cruise | Follower: follow
129,13.000,leader,53.530,follower,40.998,4.970,5.155,12.533,13.108,Leader: cruise | Follower: brake (too close)
130,13.100,leader,54.025,follower,41.497,4.951,4.996,12.528,12.769,Leader: cruise | Follower: brake (too close)
131,13.200,leader,54.525,follower,41.981,4.995,4.841,12.544,12.445,Leader: cruise | Follower: follow
132,13.300,leader,55.025,follower,42.487,4.999,5.054,12.538,12.893,Leader: cruise | Follower: brake (too close)
133,13.400,leader,55.524,follower,42.977,4.988,4.898,12.547,12.563,Leader: cruise | Follower: brake (too close)
134,13.500,leader,56.019,follower,43.451,4.953,4.746,12.568,12.249,Leader: cruise | Follower: follow
135,13.600,leader,56.518,follower,43.942,4.989,4.909,12.576,12.586,Leader: cruise | Follower: brake (too close)
136,13.700,leader,57.017,follower,44.418,4.988,4.757,12.599,12.271,Leader: cruise | Follower: follow
137,13.800,leader,57.515,follower,44.919,4.983,5.017,12.595,12.814,Leader: cruise | Follower: brake (too close)
138,13.900,leader,58.013,follower,45.406,4.978,4.862,12.607,12.489,Leader: cruise | Follower: follow
139,14.000,leader,58.509,follower,45.909,4.962,5.038,12.599,12.858,Leader: cruise | Follower: brake (too close)
140,14.100,leader,59.007,follower,46.398,4.985,4.882,12.610,12.530,Leader: cruise | Follower: follow
141,14.200,leader,59.506,follower,46.916,4.982,5.180,12.590,13.161,Leader: cruise | Follower: brake (too close)
142,14.300,leader,60.004,follower,47.418,4.989,5.020,12.587,12.819,Leader: cruise | Follower: brake (too close)
143,14.400,leader,60.504,follower,47.904,4.998,4.864,12.600,12.493,Leader: cruise | Follower: follow
144,14.500,leader,61.004,follower,48.407,4.998,5.026,12.597,12.834,Leader: cruise | Follower: brake (too close)
145,14.600,leader,61.503,follower,48.894,4.990,4.871,12.609,12.507,Leader: cruise | Follower: follow
146,14.700,leader,62.002,follower,49.410,4.986,5.165,12.591,13.129,Leader: cruise | Follower: brake (too close)
147,14.800,leader,62.498,follower,49.911,4.960,5.005,12.587,12.788,Leader: cruise | Follower: brake (too close)
148,14.900,leader,62.995,follower,50.396,4.971,4.850,12.599,12.464,Leader: cruise | Follower: follow
149,15.000,leader,63.492,follower,50.900,4.976,5.044,12.592,12.872,Leader: cruise | Follower: brake (too close)
150,15.100,leader,63.988,follower,51.389,4.960,4.888,12.599,12.543,Leader: cruise | Follower: follow
151,15.200,leader,64.486,follower,51.903,4.981,5.137,12.584,13.069,Leader: cruise | Follower: brake (too close)
152,15.300,leader,64.982,follower,52.401,4.956,4.978,12.582,12.732,Leader: cruise | Follower: brake (too close)
153,15.400,leader,65.481,follower,52.883,4.992,4.824,12.598,12.410,Leader: cruise | Follower: follow
154,15.500,leader,65.980,follower,53.386,4.984,5.026,12.594,12.833,Leader: cruise | Follower: brake (too close)
155,15.600,leader,66.478,follower,53.873,4.988,4.871,12.606,12.506,Leader: cruise | Follower: follow
156,15.700,leader,66.974,follower,54.380,4.955,5.072,12.594,12.931,Leader: cruise | Follower: brake (too close)
157,15.800,leader,67.474,follower,54.871,4.998,4.915,12.602,12.600,Leader: cruise | Follower: follow
158,15.900,leader,67.970,follower,55.393,4.963,5.214,12.577,13.234,Leader: cruise | Follower: brake (too close)
159,16.000,leader,68.468,follower,55.898,4.982,5.052,12.570,12.888,Leader: cruise | Follower: brake (too close)
160,16.100,leader,68.964,follower,56.387,4.961,4.896,12.577,12.559,Leader: cruise | Follower: follow
161,16.200,leader,69.460,follower,56.907,4.960,5.192,12.554,13.187,Leader: cruise | Follower: brake (too close)
162,16.300,leader,69.957,follower,57.410,4.971,5.031,12.548,12.844,Leader: cruise | Follower: brake (too close)
163,16.400,leader,70.456,follower,57.897,4.980,4.875,12.558,12.516,Leader: cruise | Follower: follow
164,16.500,leader,70.953,follower,58.402,4.974,5.049,12.551,12.881,Leader: cruise | Follower: brake (too close)
165,16.600,leader,71.450,follower,58.891,4.968,4.893,12.558,12.552,Leader: cruise | Follower: follow
166,16.700,leader,71.948,follower,59.397,4.988,5.058,12.551,12.901,Leader: cruise | Follower: brake (too close)
167,16.800,leader,72.446,follower,59.887,4.975,4.902,12.558,12.571,Leader: cruise | Follower: brake (too close)
168,16.900,leader,72.944,follower,60.362,4.985,4.750,12.582,12.257,Leader: cruise | Follower: follow
169,17.000,leader,73.440,follower,60.857,4.952,4.946,12.583,12.664,Leader: cruise | Follower: brake (too close)
170,17.100,leader,73.937,follower,61.336,4.971,4.793,12.600,12.345,Leader: cruise | Follower: follow
171,17.200,leader,74.432,follower,61.832,4.951,4.957,12.600,12.687,Leader: cruise | Follower: brake (too close)
172,17.300,leader,74.928,follower,62.312,4.961,4.803,12.616,12.367,Leader: cruise | Follower: follow
173,17.400,leader,75.428,follower,62.816,4.999,5.039,12.612,12.860,Leader: cruise | Follower: brake (too close)
174,17.500,leader,75.923,follower,63.304,4.952,4.883,12.619,12.533,Leader: cruise | Follower: follow
175,17.600,leader,76.421,follower,63.822,4.984,5.171,12.600,13.143,Leader: cruise | Follower: brake (too close)
176,17.700,leader,76.917,follower,64.323,4.957,5.011,12.594,12.802,Leader: cruise | Follower: brake (too close)
177,17.800,leader,77.417,follower,64.808,5.000,4.856,12.609,12.476,Leader: cruise | Follower: follow
178,17.900,leader,77.913,follower,65.322,4.957,5.135,12.591,13.064,Leader: cruise | Follower: brake (too close)
179,18.000,leader,78.413,follower,65.819,4.997,4.976,12.593,12.726,Leader: cruise | Follower: brake (too close)
180,18.100,leader,78.911,follower,66.302,4.988,4.822,12.610,12.405,Leader: cruise | Follower: follow
181,18.200,leader,79.409,follower,66.803,4.973,5.019,12.605,12.818,Leader: cruise | Follower: brake (too close)
182,18.300,leader,79.905,follower,67.290,4.965,4.864,12.615,12.493,Leader: cruise | Follower: follow
183,18.400,leader,80.404,follower,67.795,4.989,5.050,12.609,12.883,Leader: cruise | Follower: brake (too close)
184,18.500,leader,80.900,follower,68.284,4.955,4.893,12.615,12.554,Leader: cruise | Follower: follow
185,18.600,leader,81.398,follower,68.793,4.987,5.092,12.605,12.972,Leader: cruise | Follower: brake (too close)
186,18.700,leader,81.896,follower,69.287,4.981,4.934,12.610,12.639,Leader: cruise | Follower: brake (too close)
187,18.800,leader,82.396,follower,69.765,4.993,4.781,12.631,12.321,Leader: cruise | Follower: follow
188,18.900,leader,82.893,follower,70.271,4.974,5.064,12.622,12.914,Leader: cruise | Follower: brake (too close)
189,19.000,leader,83.393,follower,70.762,4.996,4.908,12.631,12.584,Leader: cruise | Follower: follow
190,19.100,leader,83.892,follower,71.270,4.990,5.082,12.621,12.952,Leader: cruise | Follower: brake (too close)
191,19.200,leader,84.389,follower,71.763,4.979,4.925,12.627,12.619,Leader: cruise | Follower: follow
192,19.300,leader,84.885,follower,72.284,4.951,5.216,12.600,13.238,Leader: cruise | Follower: brake (too close)
193,19.400,leader,85.380,follower,72.790,4.956,5.054,12.590,12.893,Leader: cruise | Follower: brake (too close)
194,19.500,leader,85.880,follower,73.279,4.994,4.898,12.600,12.563,Leader: cruise | Follower: follow
195,19.600,leader,86.378,follower,73.786,4.982,5.070,12.591,12.925,Leader: cruise | Follower: brake (too close)
196,19.700,leader,86.876,follower,74.278,4.987,4.913,12.599,12.594,Leader: cruise | Follower: follow
197,19.800,leader,87.375,follower,74.796,4.988,5.179,12.580,13.158,Leader: cruise | Follower: brake (too close)
198,19.900,leader,87.871,follower,75.297,4.953,5.018,12.573,12.816,Leader: cruise | Follower: brake (too close)
199,20.000,leader,88.368,follower,75.784,4.970,4.863,12.584,12.491,Leader: cruise | Follower: follow
200,20.100,leader,88.863,follower,76.290,4.950,5.068,12.572,12.921,Leader: cruise | Follower: brake (too close)
201,20.200,leader,89.360,follower,76.782,4.974,4.911,12.578,12.590,Leader: cruise | Follower: brake (too close)
202,20.300,leader,89.860,follower,77.257,5.000,4.759,12.603,12.275,Leader: cruise | Follower: follow
203,20.400,leader,90.356,follower,77.752,4.956,4.949,12.603,12.670,Leader: cruise | Follower: brake (too close)
204,20.500,leader,90.854,follower,78.232,4.984,4.796,12.622,12.351,Leader: cruise | Follower: follow
205,20.600,leader,91.353,follower,78.733,4.993,5.010,12.620,12.799,Leader: cruise | Follower: brake (too close)
206,20.700,leader,91.853,follower,79.218,4.999,4.855,12.635,12.474,Leader: cruise | Follower: follow
207,20.800,leader,92.349,follower,79.722,4.962,5.033,12.628,12.848,Leader: cruise | Follower: brake (too close)
208,20.900,leader,92.849,follower,80.210,4.998,4.878,12.640,12.521,Leader: cruise | Follower: follow
209,21.000,leader,93.349,follower,80.713,4.997,5.032,12.636,12.845,Leader: cruise | Follower: brake (too close)
210,21.100,leader,93.844,follower,81.200,4.952,4.876,12.644,12.518,Leader: cruise | Follower: follow
211,21.200,leader,94.341,follower,81.707,4.966,5.063,12.634,12.912,Leader: cruise | Follower: brake (too close)
212,21.300,leader,94.838,follower,82.197,4.974,4.907,12.641,12.582,Leader: cruise | Follower: follow
213,21.400,leader,95.334,follower,82.706,4.961,5.085,12.628,12.958,Leader: cruise | Follower: brake (too close)
214,21.500,leader,95.832,follower,83.199,4.979,4.927,12.634,12.625,Leader: cruise | Follower: follow
215,21.600,leader,96.329,follower,83.713,4.974,5.149,12.616,13.095,Leader: cruise | Follower: brake (too close)
216,21.700,leader,96.827,follower,84.212,4.973,4.990,12.614,12.756,Leader: cruise | Follower: brake (too close)
217,21.800,leader,97.325,follower,84.696,4.979,4.835,12.629,12.433,Leader: cruise | Follower: follow
218,21.900,leader,97.820,follower,85.208,4.950,5.123,12.611,13.039,Leader: cruise | Follower: brake (too close)
219,22.000,leader,98.318,follower,85.705,4.987,4.964,12.614,12.702,Leader: cruise | Follower: brake (too close)
220,22.100,leader,98.814,follower,86.186,4.954,4.811,12.628,12.382,Leader: cruise | Follower: follow
221,22.200,leader,99.313,follower,86.688,4.994,5.019,12.626,12.817,Leader: cruise | Follower: brake (too close)
222,22.300,leader,99.812,follower,87.174,4.991,4.863,12.638,12.491,Leader: cruise | Follower: follow
223,22.400,leader,100.311,follower,87.678,4.985,5.042,12.633,12.866,Leader: cruise | Follower: brake (too close)
224,22.500,leader,100.810,follower,88.167,4.995,4.886,12.644,12.538,Leader: cruise | Follower: follow
225,22.600,leader,101.309,follower,88.682,4.986,5.157,12.626,13.112,Leader: cruise | Follower: brake (too close)
226,22.700,leader,101.808,follower,89.182,4.988,4.997,12.625,12.772,Leader: cruise | Follower: brake (too close)
227,22.800,leader,102.303,follower,89.666,4.957,4.843,12.637,12.449,Leader: cruise | Follower: follow
228,22.900,leader,102.801,follower,90.170,4.981,5.036,12.631,12.853,Leader: cruise | Follower: brake (too close)
229,23.000,leader,103.300,follower,90.658,4.983,4.880,12.642,12.525,Leader: cruise | Follower: follow
230,23.100,leader,103.795,follower,91.166,4.956,5.080,12.629,12.946,Leader: cruise | Follower: brake (too close)
231,23.200,leader,104.293,follower,91.658,4.979,4.922,12.635,12.614,Leader: cruise | Follower: follow
232,23.300,leader,104.790,follower,92.166,4.972,5.078,12.625,12.942,Leader: cruise | Follower: brake (too close)
233,23.400,leader,105.290,follower,92.658,4.996,4.920,12.632,12.611,Leader: cruise | Follower: follow
234,23.500,leader,105.788,follower,93.168,4.985,5.103,12.620,12.997,Leader: cruise | Follower: brake (too close)
235,23.600,leader,106.286,follower,93.663,4.979,4.945,12.624,12.663,Leader: cruise | Follower: brake (too close)
236,23.700,leader,106.785,follower,94.142,4.988,4.792,12.643,12.344,Leader: cruise | Follower: follow
237,23.800,leader,107.283,follower,94.642,4.978,5.004,12.641,12.787,Leader: cruise | Follower: brake (too close)
238,23.900,leader,107.781,follower,95.127,4.985,4.849,12.654,12.462,Leader: cruise | Follower: follow
239,24.000,leader,108.280,follower,95.630,4.988,5.028,12.650,12.837,Leader: cruise | Follower: brake (too close)
240,24.100,leader,108.777,follower,96.117,4.970,4.872,12.660,12.510,Leader: cruise | Follower: follow
241,24.200,leader,109.275,follower,96.622,4.980,5.043,12.654,12.868,Leader: cruise | Follower: brake (too close)
242,24.300,leader,109.771,follower,97.110,4.957,4.887,12.661,12.540,Leader: cruise | Follower: follow
243,24.400,leader,110.267,follower,97.621,4.963,5.110,12.646,13.012,Leader: cruise | Follower: brake (too close)
244,24.500,leader,110.766,follower,98.117,4.990,4.952,12.650,12.677,Leader: cruise | Follower: brake (too close)
245,24.600,leader,111.262,follower,98.596,4.958,4.799,12.666,12.358,Leader: cruise | Follower: follow
246,24.700,leader,111.759,follower,99.100,4.970,5.031,12.660,12.843,Leader: cruise | Follower: brake (too close)
247,24.800,leader,112.255,follower,99.587,4.958,4.875,12.668,12.516,Leader: cruise | Follower: follow
248,24.900,leader,112.754,follower,100.096,4.991,5.091,12.658,12.971,Leader: cruise | Follower: brake (too close)
249,25.000,leader,113.251,follower,100.589,4.968,4.933,12.661,12.637,Leader: cruise | Follower: follow
250,25.100,leader,113.747,follower,101.111,4.965,5.213,12.637,13.232,Leader: cruise | Follower: brake (too close)
251,25.200,leader,114.244,follower,101.616,4.971,5.051,12.629,12.886,Leader: cruise | Follower: brake (too close)
252,25.300,leader,114.741,follower,102.105,4.968,4.895,12.636,12.557,Leader: cruise | Follower: follow
253,25.400,leader,115.237,follower,102.612,4.959,5.063,12.626,12.912,Leader: cruise | Follower: brake (too close)
254,25.500,leader,115.737,follower,103.102,4.996,4.907,12.635,12.582,Leader: cruise | Follower: follow
255,25.600,leader,116.233,follower,103.609,4.966,5.069,12.624,12.925,Leader: cruise | Follower: brake (too close)
256,25.700,leader,116.729,follower,104.101,4.952,4.913,12.628,12.594,Leader: cruise | Follower: follow
257,25.800,leader,117.225,follower,104.608,4.965,5.071,12.618,12.928,Leader: cruise | Follower: brake (too close)
258,25.900,leader,117.725,follower,105.099,4.999,4.914,12.626,12.596,Leader: cruise | Follower: follow
259,26.000,leader,118.221,follower,105.608,4.957,5.091,12.613,12.971,Leader: cruise | Follower: brake (too close)
260,26.100,leader,118.716,follower,106.101,4.951,4.934,12.614,12.638,Leader: cruise | Follower: brake (too close)
261,26.200,leader,119.214,follower,106.580,4.981,4.781,12.634,12.321,Leader: cruise | Follower: follow
262,26.300,leader,119.714,follower,107.077,4.998,4.977,12.637,12.729,Leader: cruise | Follower: brake (too close)
263,26.400,leader,120.213,follower,107.560,4.990,4.823,12.653,12.407,Leader: cruise | Follower: follow
264,26.500,leader,120.712,follower,108.059,4.992,4.999,12.653,12.775,Leader: cruise | Follower: brake (too close)
265,26.600,leader,121.209,follower,108.544,4.967,4.844,12.665,12.451,Leader: cruise | Follower: follow
266,26.700,leader,121.708,follower,109.051,4.992,5.067,12.657,12.920,Leader: cruise | Follower: brake (too close)
267,26.800,leader,122.206,follower,109.542,4.980,4.910,12.664,12.590,Leader: cruise | Follower: follow
268,26.900,leader,122.701,follower,110.062,4.955,5.206,12.639,13.217,Leader: cruise | Follower: brake (too close)
269,27.000,leader,123.201,follower,110.567,4.999,5.044,12.635,12.872,Leader: cruise | Follower: brake (too close)
270,27.100,leader,123.701,follower,111.055,4.993,4.888,12.645,12.543,Leader: cruise | Follower: follow
271,27.200,leader,124.197,follower,111.559,4.962,5.040,12.638,12.861,Leader: cruise | Follower: brake (too close)
272,27.300,leader,124.693,follower,112.048,4.963,4.884,12.645,12.533,Leader: cruise | Follower: follow
273,27.400,leader,125.190,follower,112.564,4.969,5.167,12.626,13.134,Leader: cruise | Follower: brake (too close)
274,27.500,leader,125.688,follower,113.065,4.981,5.007,12.623,12.793,Leader: cruise | Follower: brake (too close)
275,27.600,leader,126.187,follower,113.550,4.988,4.852,12.637,12.468,Leader: cruise | Follower: follow
